"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","GDP","TOT","USD_CAP","A","1990",6512.332079,
"ZAF","GDP","TOT","USD_CAP","A","1991",6517.474653,
"ZAF","GDP","TOT","USD_CAP","A","1992",6384.322626,
"ZAF","GDP","TOT","USD_CAP","A","1993",6476.917933,
"ZAF","GDP","TOT","USD_CAP","A","1994",6686.259293,
"ZAF","GDP","TOT","USD_CAP","A","1995",6894.620731,
"ZAF","GDP","TOT","USD_CAP","A","1996",7177.841419,
"ZAF","GDP","TOT","USD_CAP","A","1997",7349.020224,
"ZAF","GDP","TOT","USD_CAP","A","1998",7328.6406,
"ZAF","GDP","TOT","USD_CAP","A","1999",7482.181843,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.632675,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.749293,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.474258,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.426981,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.917364,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.081746,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.287717,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.782307,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.261451,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.272598,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.520098,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.129622,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.21291,
"ZAF","GDP","TOT","USD_CAP","A","2013",12929.432503,
"ZAF","GDP","TOT","USD_CAP","A","2014",13203.670608,
"ZAF","GDP","TOT","USD_CAP","A","2015",13310.704404,
"ZAF","GDP","TOT","USD_CAP","A","2016",13344.817816,
"ZAF","GDP","TOT","USD_CAP","A","2017",13544.605351,
"DEW","GDP","TOT","MLN_USD","A","1970",276730.6332,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.2689,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.4528,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.1344,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.1614,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.9819,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.0136,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.7483,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.0232,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.7505,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.1143,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.4548,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.1515,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.3326,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.3884,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.0919,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.8727,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.7988,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","MLN_USD","A","1995",8739292.8025,
"EU28","GDP","TOT","MLN_USD","A","1996",9088261.3242,
"EU28","GDP","TOT","MLN_USD","A","1997",9490166.7376,
"EU28","GDP","TOT","MLN_USD","A","1998",9918868.8295,
"EU28","GDP","TOT","MLN_USD","A","1999",10315116.7131,
"EU28","GDP","TOT","MLN_USD","A","2000",11025575.07,
"EU28","GDP","TOT","MLN_USD","A","2001",11587954.5912,
"EU28","GDP","TOT","MLN_USD","A","2002",12140418.1534,
"EU28","GDP","TOT","MLN_USD","A","2003",12477358.6089,
"EU28","GDP","TOT","MLN_USD","A","2004",13129725.8313,
"EU28","GDP","TOT","MLN_USD","A","2005",13654999.3238,
"EU28","GDP","TOT","MLN_USD","A","2006",14826148.9604,
"EU28","GDP","TOT","MLN_USD","A","2007",15778399.8109,
"EU28","GDP","TOT","MLN_USD","A","2008",16559442.2379,
"EU28","GDP","TOT","MLN_USD","A","2009",16211747.9052,
"EU28","GDP","TOT","MLN_USD","A","2010",16780024.0828,
"EU28","GDP","TOT","MLN_USD","A","2011",17519682.072,
"EU28","GDP","TOT","MLN_USD","A","2012",17841854.6318,
"EU28","GDP","TOT","MLN_USD","A","2013",18508528.3028,
"EU28","GDP","TOT","MLN_USD","A","2014",19090298.5545,
"EU28","GDP","TOT","MLN_USD","A","2015",19734878.5148,
"EU28","GDP","TOT","MLN_USD","A","2016",20560615.1355,
"EU28","GDP","TOT","MLN_USD","A","2017",21786840.733,
"EU28","GDP","TOT","USD_CAP","A","1995",18088.051873,
"EU28","GDP","TOT","USD_CAP","A","1996",18785.910054,
"EU28","GDP","TOT","USD_CAP","A","1997",19589.892805,
"EU28","GDP","TOT","USD_CAP","A","1998",20449.301531,
"EU28","GDP","TOT","USD_CAP","A","1999",21222.439668,
"EU28","GDP","TOT","USD_CAP","A","2000",22632.215357,
"EU28","GDP","TOT","USD_CAP","A","2001",23744.871433,
"EU28","GDP","TOT","USD_CAP","A","2002",24822.744338,
"EU28","GDP","TOT","USD_CAP","A","2003",25415.018836,
"EU28","GDP","TOT","USD_CAP","A","2004",26642.477906,
"EU28","GDP","TOT","USD_CAP","A","2005",27591.001246,
"EU28","GDP","TOT","USD_CAP","A","2006",29849.625224,
"EU28","GDP","TOT","USD_CAP","A","2007",31637.590586,
"EU28","GDP","TOT","USD_CAP","A","2008",33073.319565,
"EU28","GDP","TOT","USD_CAP","A","2009",32262.423992,
"EU28","GDP","TOT","USD_CAP","A","2010",33311.685281,
"EU28","GDP","TOT","USD_CAP","A","2011",34703.347487,
"EU28","GDP","TOT","USD_CAP","A","2012",35257.908218,
"EU28","GDP","TOT","USD_CAP","A","2013",36499.259382,
"EU28","GDP","TOT","USD_CAP","A","2014",37557.578098,
"EU28","GDP","TOT","USD_CAP","A","2015",38718.284266,
"EU28","GDP","TOT","USD_CAP","A","2016",40220.583603,
"EU28","GDP","TOT","USD_CAP","A","2017",42534.590323,
"OECD","GDP","TOT","MLN_USD","A","1970",3185130.1139,"E"
"OECD","GDP","TOT","MLN_USD","A","1971",3472898.4831,"E"
"OECD","GDP","TOT","MLN_USD","A","1972",3822691.2863,"E"
"OECD","GDP","TOT","MLN_USD","A","1973",4284179.6604,"E"
"OECD","GDP","TOT","MLN_USD","A","1974",4722385.1239,"E"
"OECD","GDP","TOT","MLN_USD","A","1975",5182179.2249,"E"
"OECD","GDP","TOT","MLN_USD","A","1976",5734427.6836,"E"
"OECD","GDP","TOT","MLN_USD","A","1977",6313713.793,"E"
"OECD","GDP","TOT","MLN_USD","A","1978",7061118.939,"E"
"OECD","GDP","TOT","MLN_USD","A","1979",7945069.2289,"E"
"OECD","GDP","TOT","MLN_USD","A","1980",8777293.4542,"E"
"OECD","GDP","TOT","MLN_USD","A","1981",9827165.9111,"E"
"OECD","GDP","TOT","MLN_USD","A","1982",10446762.7375,"E"
"OECD","GDP","TOT","MLN_USD","A","1983",11178106.9278,"E"
"OECD","GDP","TOT","MLN_USD","A","1984",12132471.7088,"E"
"OECD","GDP","TOT","MLN_USD","A","1985",12984252.9163,"E"
"OECD","GDP","TOT","MLN_USD","A","1986",13639650.2854,"E"
"OECD","GDP","TOT","MLN_USD","A","1987",14494285.9861,"E"
"OECD","GDP","TOT","MLN_USD","A","1988",15688511.4867,"E"
"OECD","GDP","TOT","MLN_USD","A","1989",16917733.5352,"E"
"OECD","GDP","TOT","MLN_USD","A","1990",18085094.0715,"E"
"OECD","GDP","TOT","MLN_USD","A","1991",18977584.4763,"E"
"OECD","GDP","TOT","MLN_USD","A","1992",19855061.4769,"E"
"OECD","GDP","TOT","MLN_USD","A","1993",20621096.3652,"E"
"OECD","GDP","TOT","MLN_USD","A","1994",21703440.9729,"E"
"OECD","GDP","TOT","MLN_USD","A","1995",22748577.4045,"E"
"OECD","GDP","TOT","MLN_USD","A","1996",23935462.7259,"E"
"OECD","GDP","TOT","MLN_USD","A","1997",25233101.1319,"E"
"OECD","GDP","TOT","MLN_USD","A","1998",26098335.3223,
"OECD","GDP","TOT","MLN_USD","A","1999",27335363.6986,
"OECD","GDP","TOT","MLN_USD","A","2000",29234844.4363,
"OECD","GDP","TOT","MLN_USD","A","2001",30354061.3138,
"OECD","GDP","TOT","MLN_USD","A","2002",31548356.476,
"OECD","GDP","TOT","MLN_USD","A","2003",32698735.7251,
"OECD","GDP","TOT","MLN_USD","A","2004",34671526.3614,
"OECD","GDP","TOT","MLN_USD","A","2005",36574701.6419,
"OECD","GDP","TOT","MLN_USD","A","2006",39271622.0793,
"OECD","GDP","TOT","MLN_USD","A","2007",41467286.2906,
"OECD","GDP","TOT","MLN_USD","A","2008",42844120.5979,
"OECD","GDP","TOT","MLN_USD","A","2009",41983404.0211,
"OECD","GDP","TOT","MLN_USD","A","2010",43861854.0634,
"OECD","GDP","TOT","MLN_USD","A","2011",45861121.5636,"P"
"OECD","GDP","TOT","MLN_USD","A","2012",47357551.1675,"P"
"OECD","GDP","TOT","MLN_USD","A","2013",49338849.0106,"P"
"OECD","GDP","TOT","MLN_USD","A","2014",51106129.7116,"P"
"OECD","GDP","TOT","MLN_USD","A","2015",52913333.5974,"P"
"OECD","GDP","TOT","MLN_USD","A","2016",54661626.59,"E"
"OECD","GDP","TOT","MLN_USD","A","2017",57321733.4833,"E"
"OECD","GDP","TOT","USD_CAP","A","1970",3568.389091,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3842.79665,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4181.261294,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4629.039916,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",5048.764272,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5484.377224,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",6011.907427,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6557.463167,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7265.725822,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",8098.301714,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8855.024963,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9826.440287,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10358.007512,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10994.920588,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11842.617408,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12576.967521,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",13110.680221,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13828.993487,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14851.688169,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15882.828568,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16830.416679,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17497.137497,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",18143.346447,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18684.7619,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19515.330341,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",20300.224729,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",21207.89362,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",22201.234764,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22809.668987,
"OECD","GDP","TOT","USD_CAP","A","1999",23732.22948,
"OECD","GDP","TOT","USD_CAP","A","2000",25208.106898,
"OECD","GDP","TOT","USD_CAP","A","2001",25997.161282,
"OECD","GDP","TOT","USD_CAP","A","2002",26829.656693,
"OECD","GDP","TOT","USD_CAP","A","2003",27613.5668,
"OECD","GDP","TOT","USD_CAP","A","2004",29083.863865,
"OECD","GDP","TOT","USD_CAP","A","2005",30472.3246,
"OECD","GDP","TOT","USD_CAP","A","2006",32497.281837,
"OECD","GDP","TOT","USD_CAP","A","2007",34061.23709,
"OECD","GDP","TOT","USD_CAP","A","2008",34926.033992,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33981.580263,
"OECD","GDP","TOT","USD_CAP","A","2010",35280.356336,
"OECD","GDP","TOT","USD_CAP","A","2011",36671.83944,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",37651.170425,"E"
"OECD","GDP","TOT","USD_CAP","A","2013",39010.543437,"E"
"OECD","GDP","TOT","USD_CAP","A","2014",40172.421284,"E"
"OECD","GDP","TOT","USD_CAP","A","2015",41351.09428,"E"
"OECD","GDP","TOT","USD_CAP","A","2016",42464.77675,"E"
"OECD","GDP","TOT","USD_CAP","A","2017",44290.387038,"E"
"OECDE","GDP","TOT","MLN_USD","A","1994",8949248.41,"E"
"OECDE","GDP","TOT","MLN_USD","A","1995",9423631.3753,"E"
"OECDE","GDP","TOT","MLN_USD","A","1996",9840179.2955,"E"
"OECDE","GDP","TOT","MLN_USD","A","1997",10331437.7123,"E"
"OECDE","GDP","TOT","MLN_USD","A","1998",10603976.1934,
"OECDE","GDP","TOT","MLN_USD","A","1999",11008357.8787,
"OECDE","GDP","TOT","MLN_USD","A","2000",11809319.8904,
"OECDE","GDP","TOT","MLN_USD","A","2001",12350757.4009,
"OECDE","GDP","TOT","MLN_USD","A","2002",12909084.6396,
"OECDE","GDP","TOT","MLN_USD","A","2003",13256553.0859,
"OECDE","GDP","TOT","MLN_USD","A","2004",13996273.0088,
"OECDE","GDP","TOT","MLN_USD","A","2005",14615011.0783,
"OECDE","GDP","TOT","MLN_USD","A","2006",15923490.5033,
"OECDE","GDP","TOT","MLN_USD","A","2007",16961177.4598,
"OECDE","GDP","TOT","MLN_USD","A","2008",17820903.848,
"OECDE","GDP","TOT","MLN_USD","A","2009",17431363.389,
"OECDE","GDP","TOT","MLN_USD","A","2010",18173674.941,
"OECDE","GDP","TOT","MLN_USD","A","2011",19123317.0379,"P"
"OECDE","GDP","TOT","MLN_USD","A","2012",19557100.9902,"P"
"OECDE","GDP","TOT","MLN_USD","A","2013",20392137.8528,"P"
"OECDE","GDP","TOT","MLN_USD","A","2014",21131157.1815,"P"
"OECDE","GDP","TOT","MLN_USD","A","2015",21908541.128,"P"
"OECDE","GDP","TOT","MLN_USD","A","2016",22749973.0321,"P"
"OECDE","GDP","TOT","MLN_USD","A","2017",24126467.1929,"P"
"OECDE","GDP","TOT","USD_CAP","A","1995",18190.187871,"E"
"OECDE","GDP","TOT","USD_CAP","A","1996",18926.40496,"E"
"OECDE","GDP","TOT","USD_CAP","A","1997",19804.050495,"E"
"OECDE","GDP","TOT","USD_CAP","A","1998",20262.007846,
"OECDE","GDP","TOT","USD_CAP","A","1999",20960.481843,
"OECDE","GDP","TOT","USD_CAP","A","2000",22394.737396,
"OECDE","GDP","TOT","USD_CAP","A","2001",23324.498192,
"OECDE","GDP","TOT","USD_CAP","A","2002",24251.603576,
"OECDE","GDP","TOT","USD_CAP","A","2003",24767.399752,
"OECDE","GDP","TOT","USD_CAP","A","2004",26006.043539,
"OECDE","GDP","TOT","USD_CAP","A","2005",26996.64306,
"OECDE","GDP","TOT","USD_CAP","A","2006",29259.149044,
"OECDE","GDP","TOT","USD_CAP","A","2007",30978.247092,
"OECDE","GDP","TOT","USD_CAP","A","2008",32349.442388,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31464.996613,
"OECDE","GDP","TOT","USD_CAP","A","2010",32658.503434,
"OECDE","GDP","TOT","USD_CAP","A","2011",34214.384368,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34838.889353,"E"
"OECDE","GDP","TOT","USD_CAP","A","2013",36184.143722,"E"
"OECDE","GDP","TOT","USD_CAP","A","2014",37340.719205,"E"
"OECDE","GDP","TOT","USD_CAP","A","2015",38539.81512,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",39836.80652,"E"
"OECDE","GDP","TOT","USD_CAP","A","2017",42091.35384,"E"
"LVA","GDP","TOT","MLN_USD","A","1994",14835.3909,
"LVA","GDP","TOT","MLN_USD","A","1995",13688.4228,
"LVA","GDP","TOT","MLN_USD","A","1996",14243.2885,
"LVA","GDP","TOT","MLN_USD","A","1997",15775.9223,
"LVA","GDP","TOT","MLN_USD","A","1998",17054.9689,
"LVA","GDP","TOT","MLN_USD","A","1999",17702.1172,
"LVA","GDP","TOT","MLN_USD","A","2000",18986.1028,
"LVA","GDP","TOT","MLN_USD","A","2001",21116.6284,
"LVA","GDP","TOT","MLN_USD","A","2002",23263.4734,
"LVA","GDP","TOT","MLN_USD","A","2003",25228.4994,
"LVA","GDP","TOT","MLN_USD","A","2004",27642.6463,
"LVA","GDP","TOT","MLN_USD","A","2005",31001.8513,
"LVA","GDP","TOT","MLN_USD","A","2006",34944.8372,
"LVA","GDP","TOT","MLN_USD","A","2007",39890.387,
"LVA","GDP","TOT","MLN_USD","A","2008",42310.1591,
"LVA","GDP","TOT","MLN_USD","A","2009",36133.912,
"LVA","GDP","TOT","MLN_USD","A","2010",36830.0626,
"LVA","GDP","TOT","MLN_USD","A","2011",40727.3581,
"LVA","GDP","TOT","MLN_USD","A","2012",43234.9688,
"LVA","GDP","TOT","MLN_USD","A","2013",45639.6205,
"LVA","GDP","TOT","MLN_USD","A","2014",47467.8776,
"LVA","GDP","TOT","MLN_USD","A","2015",48891.4038,
"LVA","GDP","TOT","MLN_USD","A","2016",50634.306,
"LVA","GDP","TOT","MLN_USD","A","2017",55086.4544,
"LVA","GDP","TOT","USD_CAP","A","1995",5508.295523,
"LVA","GDP","TOT","USD_CAP","A","1996",5796.500471,
"LVA","GDP","TOT","USD_CAP","A","1997",6484.541115,
"LVA","GDP","TOT","USD_CAP","A","1998",7076.694796,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.194403,
"LVA","GDP","TOT","USD_CAP","A","2000",8019.090469,
"LVA","GDP","TOT","USD_CAP","A","2001",9033.078821,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.133091,
"LVA","GDP","TOT","USD_CAP","A","2003",11026.017987,
"LVA","GDP","TOT","USD_CAP","A","2004",12215.044761,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.839794,
"LVA","GDP","TOT","USD_CAP","A","2006",15750.403388,
"LVA","GDP","TOT","USD_CAP","A","2007",18123.550145,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.605125,
"LVA","GDP","TOT","USD_CAP","A","2009",16869.334486,
"LVA","GDP","TOT","USD_CAP","A","2010",17560.803564,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.845536,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.78844,
"LVA","GDP","TOT","USD_CAP","A","2013",22674.545789,
"LVA","GDP","TOT","USD_CAP","A","2014",23802.37063,
"LVA","GDP","TOT","USD_CAP","A","2015",24726.183359,
"LVA","GDP","TOT","USD_CAP","A","2016",25842.558023,
"LVA","GDP","TOT","USD_CAP","A","2017",28378.067363,
"BRA","GDP","TOT","MLN_USD","A","1995",1310242.0238,
"BRA","GDP","TOT","MLN_USD","A","1996",1363613.2731,
"BRA","GDP","TOT","MLN_USD","A","1997",1434038.9673,
"BRA","GDP","TOT","MLN_USD","A","1998",1454506.782,
"BRA","GDP","TOT","MLN_USD","A","1999",1483692.4298,
"BRA","GDP","TOT","MLN_USD","A","2000",1579859.2601,
"BRA","GDP","TOT","MLN_USD","A","2001",1638207.314,
"BRA","GDP","TOT","MLN_USD","A","2002",1714154.9857,
"BRA","GDP","TOT","MLN_USD","A","2003",1768265.2673,
"BRA","GDP","TOT","MLN_USD","A","2004",1921620.5028,
"BRA","GDP","TOT","MLN_USD","A","2005",2046851.6163,
"BRA","GDP","TOT","MLN_USD","A","2006",2193224.82,
"BRA","GDP","TOT","MLN_USD","A","2007",2388048.5507,
"BRA","GDP","TOT","MLN_USD","A","2008",2558849.6999,
"BRA","GDP","TOT","MLN_USD","A","2009",2575039.6296,
"BRA","GDP","TOT","MLN_USD","A","2010",2803066.1101,
"BRA","GDP","TOT","MLN_USD","A","2011",2974955.3451,
"BRA","GDP","TOT","MLN_USD","A","2012",3088323.9977,
"BRA","GDP","TOT","MLN_USD","A","2013",3232670.0783,
"BRA","GDP","TOT","MLN_USD","A","2014",3307409.5844,
"BRA","GDP","TOT","MLN_USD","A","2015",3224597.6859,
"BRA","GDP","TOT","MLN_USD","A","2016",3156493.7668,
"BRA","GDP","TOT","MLN_USD","A","2017",3237511.6319,"E"
"BRA","GDP","TOT","USD_CAP","A","2000",9091.892265,
"BRA","GDP","TOT","USD_CAP","A","2001",9296.974644,
"BRA","GDP","TOT","USD_CAP","A","2002",9603.149244,
"BRA","GDP","TOT","USD_CAP","A","2003",9785.188819,
"BRA","GDP","TOT","USD_CAP","A","2004",10508.408121,
"BRA","GDP","TOT","USD_CAP","A","2005",11064.592516,
"BRA","GDP","TOT","USD_CAP","A","2006",11724.612121,
"BRA","GDP","TOT","USD_CAP","A","2007",12632.619712,
"BRA","GDP","TOT","USD_CAP","A","2008",13396.398248,
"BRA","GDP","TOT","USD_CAP","A","2009",13343.494423,
"BRA","GDP","TOT","USD_CAP","A","2010",14382.76105,
"BRA","GDP","TOT","USD_CAP","A","2011",15131.733843,
"BRA","GDP","TOT","USD_CAP","A","2012",15572.826188,
"BRA","GDP","TOT","USD_CAP","A","2013",16163.011938,
"BRA","GDP","TOT","USD_CAP","A","2014",16396.241834,
"BRA","GDP","TOT","USD_CAP","A","2015",15847.582563,
"BRA","GDP","TOT","USD_CAP","A","2016",15385.778312,
"BRA","GDP","TOT","USD_CAP","A","2017",15651.388542,"E"
"LTU","GDP","TOT","MLN_USD","A","1995",21498.8072,
"LTU","GDP","TOT","MLN_USD","A","1996",22976.1693,
"LTU","GDP","TOT","MLN_USD","A","1997",25275.9583,
"LTU","GDP","TOT","MLN_USD","A","1998",27553.4068,
"LTU","GDP","TOT","MLN_USD","A","1999",27565.2834,
"LTU","GDP","TOT","MLN_USD","A","2000",29597.8148,
"LTU","GDP","TOT","MLN_USD","A","2001",32804.7686,
"LTU","GDP","TOT","MLN_USD","A","2002",36132.8008,
"LTU","GDP","TOT","MLN_USD","A","2003",41213.9341,
"LTU","GDP","TOT","MLN_USD","A","2004",44008.1265,
"LTU","GDP","TOT","MLN_USD","A","2005",48263.165,
"LTU","GDP","TOT","MLN_USD","A","2006",53903.0059,
"LTU","GDP","TOT","MLN_USD","A","2007",61703.4058,
"LTU","GDP","TOT","MLN_USD","A","2008",66344.1401,
"LTU","GDP","TOT","MLN_USD","A","2009",57393.9799,
"LTU","GDP","TOT","MLN_USD","A","2010",62226.6379,
"LTU","GDP","TOT","MLN_USD","A","2011",69205.5214,
"LTU","GDP","TOT","MLN_USD","A","2012",73672.7647,
"LTU","GDP","TOT","MLN_USD","A","2013",78853.6972,
"LTU","GDP","TOT","MLN_USD","A","2014",82617.2732,
"LTU","GDP","TOT","MLN_USD","A","2015",83981.8598,
"LTU","GDP","TOT","MLN_USD","A","2016",86907.2825,
"LTU","GDP","TOT","MLN_USD","A","2017",94052.44,
"LTU","GDP","TOT","USD_CAP","A","1995",5924.005185,
"LTU","GDP","TOT","USD_CAP","A","1996",6379.433952,
"LTU","GDP","TOT","USD_CAP","A","1997",7069.8026,
"LTU","GDP","TOT","USD_CAP","A","1998",7763.053794,
"LTU","GDP","TOT","USD_CAP","A","1999",7821.713687,
"LTU","GDP","TOT","USD_CAP","A","2000",8457.726753,
"LTU","GDP","TOT","USD_CAP","A","2001",9451.595725,
"LTU","GDP","TOT","USD_CAP","A","2002",10494.364702,
"LTU","GDP","TOT","USD_CAP","A","2003",12067.749245,
"LTU","GDP","TOT","USD_CAP","A","2004",13031.432976,
"LTU","GDP","TOT","USD_CAP","A","2005",14526.159527,
"LTU","GDP","TOT","USD_CAP","A","2006",16484.558405,
"LTU","GDP","TOT","USD_CAP","A","2007",19095.571569,
"LTU","GDP","TOT","USD_CAP","A","2008",20744.011329,
"LTU","GDP","TOT","USD_CAP","A","2009",18145.907109,
"LTU","GDP","TOT","USD_CAP","A","2010",20090.724029,
"LTU","GDP","TOT","USD_CAP","A","2011",22854.324031,
"LTU","GDP","TOT","USD_CAP","A","2012",24658.086386,
"LTU","GDP","TOT","USD_CAP","A","2013",26660.577618,
"LTU","GDP","TOT","USD_CAP","A","2014",28174.261013,
"LTU","GDP","TOT","USD_CAP","A","2015",28910.313856,
"LTU","GDP","TOT","USD_CAP","A","2016",30299.959291,
"LTU","GDP","TOT","USD_CAP","A","2017",33252.842674,
"SAU","GDP","TOT","MLN_USD","A","1990",448031.5884,
"SAU","GDP","TOT","MLN_USD","A","1991",532422.5173,
"SAU","GDP","TOT","MLN_USD","A","1992",566273.1464,
"SAU","GDP","TOT","MLN_USD","A","1993",571840.8105,
"SAU","GDP","TOT","MLN_USD","A","1994",587272.3818,
"SAU","GDP","TOT","MLN_USD","A","1995",600792.9936,
"SAU","GDP","TOT","MLN_USD","A","1996",627895.4209,
"SAU","GDP","TOT","MLN_USD","A","1997",645691.322,
"SAU","GDP","TOT","MLN_USD","A","1998",671583.2045,
"SAU","GDP","TOT","MLN_USD","A","1999",656200.8621,
"SAU","GDP","TOT","MLN_USD","A","2000",708886.447,
"SAU","GDP","TOT","MLN_USD","A","2001",716263.1225,
"SAU","GDP","TOT","MLN_USD","A","2002",706755.7762,
"SAU","GDP","TOT","MLN_USD","A","2003",801887.158,
"SAU","GDP","TOT","MLN_USD","A","2004",889509.7966,
"SAU","GDP","TOT","MLN_USD","A","2005",969306.0348,
"SAU","GDP","TOT","MLN_USD","A","2006",1026943.9542,
"SAU","GDP","TOT","MLN_USD","A","2007",1073748.3882,
"SAU","GDP","TOT","MLN_USD","A","2008",1163234.0352,
"SAU","GDP","TOT","MLN_USD","A","2009",1147932.2417,
"SAU","GDP","TOT","MLN_USD","A","2010",1220509.0578,
"SAU","GDP","TOT","MLN_USD","A","2011",1370239.5421,
"SAU","GDP","TOT","MLN_USD","A","2012",1470995.6956,
"SAU","GDP","TOT","MLN_USD","A","2013",1535099.554,
"SAU","GDP","TOT","MLN_USD","A","2014",1619725.0822,
"SAU","GDP","TOT","MLN_USD","A","2015",1704523.7275,
